"","iso3166_country","GID_0_gadm","NAME_0_gadm","GID_1_gadm","GID_1_edits","NAME_1_gadm","VARNAME_1_gadm","NL_NAME_1_gadm","TYPE_1_gadm","ENGTYPE_1_gadm","CC_1_gadm","HASC_1_gadm","region_polygoncluster","polygoncluster_name","project_ifnodata","project_ifconstructed","regionname_ISOenglish","regionname_alt","regionname_nativescript","regioncode","system","regioncode_changed","regioncode_old","Notes","mergekey","regioncode_disagg"
"2118","TT","TTO","Trinidad and Tobago","TTO.10_1","TTO.10_1","San Fernando"," ","San Fernando","City","City"," ","TT.SF","nat","Trinidad and Tobago",NA,NA,"San Fernando","","San Fernando","TT.nat","iso3166-2","","","","TT.nat","TT-SFO"
"2119","TT","TTO","Trinidad and Tobago","TTO.11_1","TTO.11_1","San Juan-Laventille","Laventille","San Juan-Laventille","Region","Region"," ","TT.SL","nat","Trinidad and Tobago",NA,NA,"San Juan-Laventille","","San Juan-Laventille","TT.nat","iso3166-2","","","","TT.nat","TT-SJL"
"2120","TT","TTO","Trinidad and Tobago","TTO.12_1","TTO.12_1","Sangre Grande"," ","Sangre Grande","Region","Region"," ","TT.SN","nat","Trinidad and Tobago",NA,NA,"Sangre Grande","","Sangre Grande","TT.nat","iso3166-2","","","","TT.nat","TT-SGE"
"2121","TT","TTO","Trinidad and Tobago","TTO.13_1","TTO.13_1","Siparia"," ","Siparia","Region","Region"," ","TT.SI","nat","Trinidad and Tobago",NA,NA,"Siparia","","Siparia","TT.nat","iso3166-2","","","","TT.nat","TT-SIP"
"2122","TT","TTO","Trinidad and Tobago","TTO.14_1","TTO.14_1","Tobago","Tabago","Tobago","Region","Region"," ","TT.TB","nat","Trinidad and Tobago",NA,NA,"Tobago","","Tobago","TT.nat","iso3166-2","","","","TT.nat","TT-TOB"
"2123","TT","TTO","Trinidad and Tobago","TTO.15_1","TTO.15_1","Tunapuna/Piarco","Tunapuna","Tunapuna/Piarco","Region","Region"," ","TT.TP","nat","Trinidad and Tobago",NA,NA,"Tunapuna-Piarco","","Tunapuna-Piarco","TT.nat","iso3166-2","","","","TT.nat","TT-TUP"
"2124","TW","TWN","Taiwan","","TW-CHA","","","","","","","","","",NA,NA,"Changhua","","","TW-CHA","iso3166-2","","","","TW-CHA","TW-CHA"
"2125","TW","TWN","Taiwan","","TW-CYI","","","","","","","","","",NA,NA,"Chiayi","Chiayi city","","TW-CYI","iso3166-2","","","","TW-CYI","TW-CYI"
"2126","TW","TWN","Taiwan","","TW-CYQ","","","","","","","","","",NA,NA,"Chiayi","Chiayi county","","TW-CYQ","iso3166-2","","","","TW-CYQ","TW-CYQ"
"2127","TW","TWN","Taiwan","","TW-HSZ","","","","","","","","","",NA,NA,"Hsinchu","Hsinchu city","","TW-HSZ","iso3166-2","","","","TW-HSZ","TW-HSZ"
"2128","TW","TWN","Taiwan","","TW-HSQ","","","","","","","","","",NA,NA,"Hsinchu","Hsinchu county","","TW-HSQ","iso3166-2","","","","TW-HSQ","TW-HSQ"
"2129","TW","TWN","Taiwan","","TW-HUA","","","","","","","","","",NA,NA,"Hualien","","","TW-HUA","iso3166-2","","","","TW-HUA","TW-HUA"
"2130","TW","TWN","Taiwan","","TW-KHH","","","","","","","","","",NA,NA,"Kaohsiung","","","TW-KHH","iso3166-2","","","","TW-KHH","TW-KHH"
"2131","TW","TWN","Taiwan","","TW-KEE","","","","","","","","","",NA,NA,"Keelung","","","TW-KEE","iso3166-2","","","","TW-KEE","TW-KEE"
"2132","TW","TWN","Taiwan","","TW-KIN","","","","","","","","","",NA,NA,"Kinmen","","","TW-KIN","iso3166-2","","","","TW-KIN","TW-KIN"
"2133","TW","TWN","Taiwan","","TW-LIE","","","","","","","","","",NA,NA,"Lienchiang","","","TW-LIE","iso3166-2","","","","TW-LIE","TW-LIE"
"2134","TW","TWN","Taiwan","","TW-MIA","","","","","","","","","",NA,NA,"Miaoli","","","TW-MIA","iso3166-2","","","","TW-MIA","TW-MIA"
"2135","TW","TWN","Taiwan","","TW-NAN","","","","","","","","","",NA,NA,"Nantou","","","TW-NAN","iso3166-2","","","","TW-NAN","TW-NAN"
"2136","TW","TWN","Taiwan","","TW-NWT","","","","","","","","","",NA,NA,"New Taipei","Taipei city","","TW-NWT","iso3166-2","","","","TW-NWT","TW-NWT"
"2137","TW","TWN","Taiwan","","TW-PEN","","","","","","","","","",NA,NA,"Penghu","","","TW-PEN","iso3166-2","","","","TW-PEN","TW-PEN"
"2138","TW","TWN","Taiwan","","TW-PIF","","","","","","","","","",NA,NA,"Pingtung","","","TW-PIF","iso3166-2","","","","TW-PIF","TW-PIF"
"2139","TW","TWN","Taiwan","","TW-TXG","","","","","","","","","",NA,NA,"Taichung","","","TW-TXG","iso3166-2","","","","TW-TXG","TW-TXG"
"2140","TW","TWN","Taiwan","","TW-TNN","","","","","","","","","",NA,NA,"Tainan","","","TW-TNN","iso3166-2","","","","TW-TNN","TW-TNN"
"2141","TW","TWN","Taiwan","","TW-TPE","","","","","","","","","",NA,NA,"Taipei","Taipei county","","TW-TPE","iso3166-2","","","","TW-TPE","TW-TPE"
"2142","TW","TWN","Taiwan","","TW-TTT","","","","","","","","","",NA,NA,"Taitung","","","TW-TTT","iso3166-2","","","","TW-TTT","TW-TTT"
"2143","TW","TWN","Taiwan","","TW-TAO","","","","","","","","","",NA,NA,"Taoyuan","","","TW-TAO","iso3166-2","","","","TW-TAO","TW-TAO"
"2144","TW","TWN","Taiwan","","TW-ILA","","","","","","","","","",NA,NA,"Yilan","","","TW-ILA","iso3166-2","","","","TW-ILA","TW-ILA"
"2145","TW","TWN","Taiwan","","TW-YUN","","","","","","","","","",NA,NA,"Yunlin","","","TW-YUN","iso3166-2","","","","TW-YUN","TW-YUN"
"2146","TZ","TZA","Tanzania","TZA.1_1","TZA.1_1","Arusha",NA,"Arusha","Mkoa","Region","2","TZ.AS","","",NA,NA,"Arusha","","Arusha","TZ-01","iso3166-2","","","","TZ-01","TZ-01"
"2147","TZ","TZA","Tanzania","TZA.2_1","TZA.2_1","Dar es Salaam","Dar-es-salaam|Pwani","Dar es Salaam","Mkoa","Region","7","TZ.DS","","",NA,NA,"Dar es Salaam","","Dar es Salaam","TZ-02","iso3166-2","","","","TZ-02","TZ-02"
"2148","TZ","TZA","Tanzania","TZA.3_1","TZA.3_1","Dodoma",NA,"Dodoma","Mkoa","Region","1","TZ.DO","","",NA,NA,"Dodoma","","Dodoma","TZ-03","iso3166-2","","","","TZ-03","TZ-03"
"2149","TZ","TZA","Tanzania","TZA.4_1","TZA.4_1","Geita",NA,"Geita","Mkoa","Region","25","TZ.GE","","",NA,NA,"Geita","","Geita","TZ-27","iso3166-2","","","","TZ-27","TZ-27"
"2150","TZ","TZA","Tanzania","TZA.5_1","TZA.5_1","Iringa",NA,"Iringa","Mkoa","Region","11","TZ.IG","","",NA,NA,"Iringa","","Iringa","TZ-04","iso3166-2","","","","TZ-04","TZ-04"
"2151","TZ","TZA","Tanzania","TZA.6_1","TZA.6_1","Kagera",NA,"Kagera","Mkoa","Region","18","TZ.KG","","",NA,NA,"Kagera","","Kagera","TZ-05","iso3166-2","","","","TZ-05","TZ-05"
"2152","TZ","TZA","Tanzania","TZA.18_1","TZA.18_1","Pemba North","Kaskazini Pemba","Pemba North","Mkoa","Region","54","TZ.PN","","",NA,NA,"Kaskazini Pemba","Pemba North","Kaskazini Pemba","TZ-06","iso3166-2","","","","TZ-06","TZ-06"
"2153","TZ","TZA","Tanzania","TZA.28_1","TZA.28_1","Zanzibar North","Kaskazini Unguja","Zanzibar North","Mkoa","Region","51","TZ.ZN","","",NA,NA,"Kaskazini Unguja","Zanzibar North","Kaskazini Unguja","TZ-07","iso3166-2","","","","TZ-07","TZ-07"
"2154","TZ","TZA","Tanzania","TZA.7_1","TZA.7_1","Katavi",NA,"Katavi","Mkoa","Region","23","TZ.KA","","",NA,NA,"Katavi","","Katavi","TZ-28","iso3166-2","","","","TZ-28","TZ-28"
"2155","TZ","TZA","Tanzania","TZA.8_1","TZA.8_1","Kigoma",NA,"Kigoma","Mkoa","Region","16","TZ.KM","","",NA,NA,"Kigoma","","Kigoma","TZ-08","iso3166-2","","","","TZ-08","TZ-08"
"2156","TZ","TZA","Tanzania","TZA.9_1","TZA.9_1","Kilimanjaro",NA,"Kilimanjaro","Mkoa","Region","3","TZ.KL","","",NA,NA,"Kilimanjaro","","Kilimanjaro","TZ-09","iso3166-2","","","","TZ-09","TZ-09"
"2157","TZ","TZA","Tanzania","TZA.19_1","TZA.19_1","Pemba South","Kusini Pemba","Pemba South","Mkoa","Region","55","TZ.PS","","",NA,NA,"Kusini Pemba","Pemba South","Kusini Pemba","TZ-10","iso3166-2","","","","TZ-10","TZ-10"
"2158","TZ","TZA","Tanzania","TZA.29_1","TZA.29_1","Zanzibar South and Central","Kusini Unguja","Zanzibar South and Central","Mkoa","Region","52","TZ.ZS","","",NA,NA,"Kusini Unguja","Zanzibar South","Kusini Unguja","TZ-11","iso3166-2","","","","TZ-11","TZ-11"
"2159","TZ","TZA","Tanzania","TZA.10_1","TZA.10_1","Lindi",NA,"Lindi","Mkoa","Region","8","TZ.LI","","",NA,NA,"Lindi","","Lindi","TZ-12","iso3166-2","","","","TZ-12","TZ-12"
"2160","TZ","TZA","Tanzania","TZA.11_1","TZA.11_1","Manyara",NA,"Manyara","Mkoa","Region","21","TZ.MY","","",NA,NA,"Manyara","","Manyara","TZ-26","iso3166-2","","","","TZ-26","TZ-26"
"2161","TZ","TZA","Tanzania","TZA.12_1","TZA.12_1","Mara",NA,"Mara","Mkoa","Region","20","TZ.MA","","",NA,NA,"Mara","","Mara","TZ-13","iso3166-2","","","","TZ-13","TZ-13"
"2162","TZ","TZA","Tanzania","TZA.13_1","TZA.13_1","Mbeya",NA,"Mbeya","Mkoa","Region","12","TZ.MB","","",NA,1,"Mbeya","","Mbeya","TZ-14","iso3166-2","","","","TZ-14","TZ-14"
"2163","TZ","TZA","Tanzania","TZA.30_1","TZA.30_1","Zanzibar West","Mjini Magharibi","Zanzibar West","Mkoa","Region","53","TZ.ZW","","",NA,NA,"Mjini Magharibi","Zanzibar West","Mjini Magharibi","TZ-15","iso3166-2","","","","TZ-15","TZ-15"
"2164","TZ","TZA","Tanzania","TZA.14_1","TZA.14_1","Morogoro",NA,"Morogoro","Mkoa","Region","5","TZ.MO","","",NA,NA,"Morogoro","","Morogoro","TZ-16","iso3166-2","","","","TZ-16","TZ-16"
"2165","TZ","TZA","Tanzania","TZA.15_1","TZA.15_1","Mtwara",NA,"Mtwara","Mkoa","Region","9","TZ.MT","","",NA,NA,"Mtwara","","Mtwara","TZ-17","iso3166-2","","","","TZ-17","TZ-17"
"2166","TZ","TZA","Tanzania","TZA.16_1","TZA.16_1","Mwanza",NA,"Mwanza","Mkoa","Region","19","TZ.MZ","","",NA,NA,"Mwanza","","Mwanza","TZ-18","iso3166-2","","","","TZ-18","TZ-18"
"2167","TZ","TZA","Tanzania","TZA.17_1","TZA.17_1","Njombe",NA,"Njombe","Mkoa","Region","22","TZ.NJ","","",NA,NA,"Njombe","","Njombe","TZ-29","iso3166-2","","","","TZ-29","TZ-29"
"2168","TZ","TZA","Tanzania","TZA.20_1","TZA.20_1","Pwani",NA,"Pwani","Mkoa","Region","6","TZ.PW","","",NA,NA,"Pwani","Coast","Pwani","TZ-19","iso3166-2","","","","TZ-19","TZ-19"
"2169","TZ","TZA","Tanzania","TZA.21_1","TZA.21_1","Rukwa",NA,"Rukwa","Mkoa","Region","15","TZ.RU","","",NA,NA,"Rukwa","","Rukwa","TZ-20","iso3166-2","","","","TZ-20","TZ-20"
"2170","TZ","TZA","Tanzania","TZA.22_1","TZA.22_1","Ruvuma",NA,"Ruvuma","Mkoa","Region","10","TZ.RV","","",NA,NA,"Ruvuma","","Ruvuma","TZ-21","iso3166-2","","","","TZ-21","TZ-21"
"2171","TZ","TZA","Tanzania","TZA.23_1","TZA.23_1","Shinyanga",NA,"Shinyanga","Mkoa","Region","17","TZ.SY","","",NA,NA,"Shinyanga","","Shinyanga","TZ-22","iso3166-2","","","","TZ-22","TZ-22"
"2172","TZ","TZA","Tanzania","TZA.24_1","TZA.24_1","Simiyu",NA,"Simiyu","Mkoa","Region","24","TZ.SI","","",NA,NA,"Simiyu","","Simiyu","TZ-30","iso3166-2","","","","TZ-30","TZ-30"
"2173","TZ","TZA","Tanzania","TZA.25_1","TZA.25_1","Singida",NA,"Singida","Mkoa","Region","13","TZ.SD","","",NA,NA,"Singida","","Singida","TZ-23","iso3166-2","","","","TZ-23","TZ-23"
"2174","TZ","TZA","Tanzania","","TZ-31","","","","","","","","","",NA,1,"Songwe","","Songwe","TZ-31","iso3166-2","","","","TZ-31","TZ-31"
"2175","TZ","TZA","Tanzania","TZA.26_1","TZA.26_1","Tabora",NA,"Tabora","Mkoa","Region","14","TZ.TB","","",NA,NA,"Tabora","","Tabora","TZ-24","iso3166-2","","","","TZ-24","TZ-24"
"2176","TZ","TZA","Tanzania","TZA.27_1","TZA.27_1","Tanga",NA,"Tanga","Mkoa","Region","4","TZ.TN","","",NA,NA,"Tanga","","Tanga","TZ-25","iso3166-2","","","","TZ-25","TZ-25"
"2177","UA","UKR","Ukraine","UKR.4_1","UKR.4_1","Crimea","Crim√©e|Crim√©ia|Krim|Krymskaya Respublika|Respublika Krym","Crimea","Autonomous Republic","Autonomous Republic",NA,"UA.KR","","",NA,NA,"Avtonomna Respublika Krym","Crimea","Автономна Республіка Крим","UA-43","iso3166-2","","","","UA-43","UA-43"
"2178","UA","UKR","Ukraine","UKR.1_1","UKR.1_1","Cherkasy","Cherkas'ka Oblast'|Cherkasskaya Oblast'|Cherkassy","Cherkasy","Oblast'","Region",NA,"UA.CK","","",NA,NA,"Cherkaska oblast","","Черкаська","UA-71","iso3166-2","","","","UA-71","UA-71"
"2179","UA","UKR","Ukraine","UKR.2_1","UKR.2_1","Chernihiv","Chernigov|Tschernigow","Chernihiv","Oblast'","Region",NA,"UA.CH","","",NA,NA,"Chernihivska oblast","","Чернігівська","UA-74","iso3166-2","","","","UA-74","UA-74"
"2180","UA","UKR","Ukraine","UKR.3_1","UKR.3_1","Chernivtsi","Chernivets'ka Oblast'|Chernovitskaya Oblast'|Chernovtsy|Czernowitz|Tschernowzy|Tchernovtsy","Chernivtsi","Oblast'","Region",NA,"UA.CV","","",NA,NA,"Chernivetska oblast","","Чернівецька","UA-77","iso3166-2","","","","UA-77","UA-77"
"2181","UA","UKR","Ukraine","UKR.5_1","UKR.5_1","Dnipropetrovs'k","Dnipropetrovsk|Dniepropietrovsk|Dnjepropetrowsk","Dnipropetrovs'k","Oblast'","Region",NA,"UA.DP","","",NA,NA,"Dnipropetrovska oblast","","Дніпропетровська","UA-12","iso3166-2","","","","UA-12","UA-12"
"2182","UA","UKR","Ukraine","UKR.6_1","UKR.6_1","Donets'k","Donetsk|Donetskaya Oblast'|Donezk|Stalino","Donets'k","Oblast'","Region",NA,"UA.DT","","",NA,NA,"Donetska oblast","","Донецька","UA-14","iso3166-2","","","","UA-14","UA-14"
"2183","UA","UKR","Ukraine","UKR.7_1","UKR.7_1","Ivano-Frankivs'k","Ivano-Frankovsk|Ivano-Frankovskaya Oblast'|Stanislav","Ivano-Frankivs'k","Oblast'","Region",NA,"UA.IF","","",NA,NA,"Ivano-Frankivska oblast","","Івано-Франківська","UA-26","iso3166-2","","","","UA-26","UA-26"
"2184","UA","UKR","Ukraine","UKR.8_1","UKR.8_1","Kharkiv","Charkow|Jarkov|Karkov|Khar'kov","Kharkiv","Oblast'","Region",NA,"UA.KK","","",NA,NA,"Kharkivska oblast","","Харківська","UA-63","iso3166-2","","","","UA-63","UA-63"
"2185","UA","UKR","Ukraine","UKR.9_1","UKR.9_1","Kherson","Cherson|Khersons'ka Oblast'","Kherson","Oblast'","Region",NA,"UA.KS","","",NA,NA,"Khersonska oblast","","Херсонська","UA-65","iso3166-2","","","","UA-65","UA-65"
"2186","UA","UKR","Ukraine","UKR.10_1","UKR.10_1","Khmel'nyts'kyy","Khmelnitsky|Khmelnytskyi|Chmelnizkij|Hmelnicki|Kamenets-Podol'skaya Oblast'|Khmel'nyts'ka Oblast'","Khmel'nyts'kyy","Oblast'","Region",NA,"UA.KM","","",NA,NA,"Khmelnytska oblast","","Хмельницька","UA-68","iso3166-2","","","","UA-68","UA-68"
"2187","UA","UKR","Ukraine","UKR.13_1","UKR.13_1","Kirovohrad","Kirovograd|Kirovogradskaya Oblast'","Kirovohrad","Oblast'","Region",NA,"UA.KH","","",NA,NA,"Kirovohradska oblast","","Кіровоградська","UA-35","iso3166-2","","","","UA-35","UA-35"
"2188","UA","UKR","Ukraine","UKR.11_1","UKR.11_1","Kiev City","Kyiv","Kiev City","Independent City","Independent City",NA,"UA.KC","","",NA,NA,"Kyiv","","Київ","UA-30","iso3166-2","","","","UA-30","UA-30"
"2189","UA","UKR","Ukraine","UKR.12_1","UKR.12_1","Kiev","Kiev Oblast|Kiew|Kijew|Kiiv|Kijev|Kiyev|Kyiv|Kyjiv|Kyyiv|Kyyivs'ka Oblast'","Kiev","Oblast'","Region",NA,"UA.KV","","",NA,NA,"Kyivska oblast","","Київська","UA-32","iso3166-2","","","","UA-32","UA-32"
"2190","UA","UKR","Ukraine","UKR.14_1","UKR.14_1","L'viv","Lemberg|Llvov|L'vov|Lwow|L'vivs'ka Oblast'","L'viv","Oblast'","Region",NA,"UA.LV","","",NA,NA,"Luhanska oblast","","Луганська","UA-09","iso3166-2","","","","UA-09","UA-09"
"2191","UA","UKR","Ukraine","UKR.15_1","UKR.15_1","Luhans'k","Luhansk|Lugansk|Luhans'ka Oblast'|Voroshilovgrad","Luhans'k","Oblast'","Region",NA,"UA.LH","","",NA,NA,"Lvivska oblast","","Львівська","UA-46","iso3166-2","","","","UA-46","UA-46"
"2192","UA","UKR","Ukraine","UKR.16_1","UKR.16_1","Mykolayiv","Mykolaiv|Nikolajew|Nikolayev","Mykolayiv","Oblast'","Region",NA,"UA.MY","","",NA,NA,"Mykolaivska oblast","","Миколаївська","UA-48","iso3166-2","","","","UA-48","UA-48"
"2193","UA","UKR","Ukraine","UKR.17_1","UKR.17_1","Odessa","Odesa|Odes'ka Oblast'|Odesskaya Oblast'","Odessa","Oblast'","Region",NA,"UA.OD","","",NA,NA,"Odeska oblast","","Одеська","UA-51","iso3166-2","","","","UA-51","UA-51"
"2194","UA","UKR","Ukraine","UKR.18_1","UKR.18_1","Poltava",NA,"Poltava","Oblast'","Region",NA,"UA.PL","","",NA,NA,"Poltavska oblast","","Полтавська","UA-53","iso3166-2","","","","UA-53","UA-53"
"2195","UA","UKR","Ukraine","UKR.19_1","UKR.19_1","Rivne","Rovno|Rivnens'ka Oblast'|Rovenskaya Oblast'","Rivne","Oblast'","Region",NA,"UA.RV","","",NA,NA,"Rivnenska oblast","","Рівненська","UA-56","iso3166-2","","","","UA-56","UA-56"
"2196","UA","UKR","Ukraine","UKR.20_1","UKR.20_1","Sevastopol'","Sebastopol","Sevastopol'","Autonomous Republic","Autonomous Republic",NA,"UA.SC","","",NA,NA,"Sevastopol","","Севастополь","UA-40","iso3166-2","","","","UA-40","UA-40"
"2197","UA","UKR","Ukraine","UKR.21_1","UKR.21_1","Sumy",NA,"Sumy","Oblast'","Region",NA,"UA.SM","","",NA,NA,"Sumska oblast","","Сумська","UA-59","iso3166-2","","","","UA-59","UA-59"
"2198","UA","UKR","Ukraine","UKR.22_1","UKR.22_1","Ternopil'","Ternopol|Ternopol'","Ternopil'","Oblast'","Region",NA,"UA.TP","","",NA,NA,"Ternopilska oblast","","Тернопільська","UA-61","iso3166-2","","","","UA-61","UA-61"
"2199","UA","UKR","Ukraine","UKR.24_1","UKR.24_1","Vinnytsya","Vinnytsia|Vinnitskaya Oblast'|Vinnyts'ka Oblast|Winniza","Vinnytsya","Oblast'","Region",NA,"UA.VI","","",NA,NA,"Vinnytska oblast","","Вінницька","UA-05","iso3166-2","","","","UA-05","UA-05"
"2200","UA","UKR","Ukraine","UKR.25_1","UKR.25_1","Volyn","Volhynia|Volyns'ka Oblast'|Volynskaya Oblast'|Wolynien","Volyn","Oblast'","Region",NA,"UA.VO","","",NA,NA,"Volynska oblast","","Волинська","UA-07","iso3166-2","","","","UA-07","UA-07"
"2201","UA","UKR","Ukraine","UKR.23_1","UKR.23_1","Transcarpathia","Transcarpathian|Zakarpattia|Ruthenia|Zakarpats'ka Oblast'|Zakarpatskaya Oblast'","Transcarpathia","Oblast'","Region",NA,"UA.ZK","","",NA,NA,"Zakarpatska oblast","","Закарпатська","UA-21","iso3166-2","","","","UA-21","UA-21"
"2202","UA","UKR","Ukraine","UKR.26_1","UKR.26_1","Zaporizhzhya","Saporoshje|Zaporizhia|Zaporiz'ka Oblast'|Zaporojie|Zaporozhskaya Oblast'|Zaporozh'ye|Zaporo≈æje","Zaporizhzhya","Oblast'","Region",NA,"UA.ZP","","",NA,NA,"Zaporizka oblast","","Запорізька","UA-23","iso3166-2","","","","UA-23","UA-23"
"2203","UA","UKR","Ukraine","UKR.27_1","UKR.27_1","Zhytomyr","Zhitomir|Jitomir|Shitomir|Zhitomirskaya Oblast'","Zhytomyr","Oblast'","Region",NA,"UA.ZT","","",NA,NA,"Zhytomyrska oblast","","Житомирська","UA-18","iso3166-2","","","","UA-18","UA-18"
"2204","UG","UGA","Uganda","","UG-C","","","","","","","","","",NA,NA,"Central","","","UG-C","iso3166-2","","","","UG-C","UG-C"
"2205","UG","UGA","Uganda","","UG-E","","","","","","","","","",NA,NA,"Eastern","","","UG-E","iso3166-2","","","","UG-E","UG-E"
"2206","UG","UGA","Uganda","","UG-N","","","","","","","","","",NA,NA,"Northern","","","UG-N","iso3166-2","","","","UG-N","UG-N"
"2207","UG","UGA","Uganda","","UG-W","","","","","","","","","",NA,NA,"Western","","","UG-W","iso3166-2","","","","UG-W","UG-W"
"2208","US","USA","United States","USA.1_1","USA.1_1","Alabama","AL|Ala.","Alabama","State","State",NA,"US.AL","","",NA,NA,"Alabama","","Alabama","US-AL","iso3166-2","","","","US-AL","US-AL"
"2209","US","USA","United States","USA.2_1","USA.2_1","Alaska","AK|Alaska","Alaska","State","State",NA,"US.AK","","",NA,NA,"Alaska","","Alaska","US-AK","iso3166-2","","","","US-AK","US-AK"
"2210","US","USA","United States","USA.3_1","USA.3_1","Arizona","AZ|Ariz.","Arizona","State","State",NA,"US.AZ","","",NA,NA,"Arizona","","Arizona","US-AZ","iso3166-2","","","","US-AZ","US-AZ"
"2211","US","USA","United States","USA.4_1","USA.4_1","Arkansas","AR|Ark.","Arkansas","State","State",NA,"US.AR","","",NA,NA,"Arkansas","","Arkansas","US-AR","iso3166-2","","","","US-AR","US-AR"
"2212","US","USA","United States","USA.5_1","USA.5_1","California","CA|Calif.","California","State","State",NA,"US.CA","","",NA,NA,"California","","California","US-CA","iso3166-2","","","","US-CA","US-CA"
"2213","US","USA","United States","USA.6_1","USA.6_1","Colorado","CO|Colo.","Colorado","State","State",NA,"US.CO","","",NA,NA,"Colorado","","Colorado","US-CO","iso3166-2","","","","US-CO","US-CO"
"2214","US","USA","United States","USA.7_1","USA.7_1","Connecticut","CT|Conn.","Connecticut","State","State",NA,"US.CT","","",NA,NA,"Connecticut","","Connecticut","US-CT","iso3166-2","","","","US-CT","US-CT"
"2215","US","USA","United States","USA.8_1","USA.8_1","Delaware","DE|Del.","Delaware","State","State",NA,"US.DE","","",NA,NA,"Delaware","","Delaware","US-DE","iso3166-2","","","","US-DE","US-DE"
"2216","US","USA","United States","USA.9_1","USA.9_1","District of Columbia","DC|D.C.","District of Columbia","Federal District","Federal District",NA,"US.DC","","",NA,NA,"District of Columbia","","District of Columbia","US-DC","iso3166-2","","","","US-DC","US-DC"
"2217","US","USA","United States","USA.10_1","USA.10_1","Florida","FL|Fla.","Florida","State","State",NA,"US.FL","","",NA,NA,"Florida","","Florida","US-FL","iso3166-2","","","","US-FL","US-FL"
"2218","US","USA","United States","USA.11_1","USA.11_1","Georgia","GA|Ga.","Georgia","State","State",NA,"US.GA","","",NA,NA,"Georgia","","Georgia","US-GA","iso3166-2","","","","US-GA","US-GA"
"2219","US","USA","United States","USA.12_1","USA.12_1","Hawaii","HI|Hawaii","Hawaii","State","State",NA,"US.HI","","",NA,NA,"Hawaii","","Hawaii","US-HI","iso3166-2","","","","US-HI","US-HI"
"2220","US","USA","United States","USA.13_1","USA.13_1","Idaho","ID|Idaho","Idaho","State","State",NA,"US.ID","","",NA,NA,"Idaho","","Idaho","US-ID","iso3166-2","","","","US-ID","US-ID"
"2221","US","USA","United States","USA.14_1","USA.14_1","Illinois","IL|Ill.","Illinois","State","State",NA,"US.IL","","",NA,NA,"Illinois","","Illinois","US-IL","iso3166-2","","","","US-IL","US-IL"
"2222","US","USA","United States","USA.15_1","USA.15_1","Indiana","IN|Ind.","Indiana","State","State",NA,"US.IN","","",NA,NA,"Indiana","","Indiana","US-IN","iso3166-2","","","","US-IN","US-IN"
"2223","US","USA","United States","USA.16_1","USA.16_1","Iowa","IA|Iowa","Iowa","State","State",NA,"US.IA","","",NA,NA,"Iowa","","Iowa","US-IA","iso3166-2","","","","US-IA","US-IA"
"2224","US","USA","United States","USA.17_1","USA.17_1","Kansas","KS|Kans.","Kansas","State","State",NA,"US.KS","","",NA,NA,"Kansas","","Kansas","US-KS","iso3166-2","","","","US-KS","US-KS"
